gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	EC-cells SCG2	M-X-cells MLN,GHRL	G-K-cells GAST,GIP	Enterocytes	Paneth cells	EC-cells CHGA,REG4	Stem cells	L-cells NTS	L-cells PYY or D-cells SST	L-cells	D-cells SST	EC-cells TPH1,REG4
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC040C26CBD	0.176	0.111	0.237	0.039	0.422	0.112	0.064	0.419	0.106	0.026	0.021	0.009
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.176	0.111	0.237	0.039	0.422	0.112	0.064	0.419	0.106	0.026	0.021	0.009
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC06873D10F	0.176	0.111	0.237	0.039	0.422	0.112	0.064	0.419	0.106	0.026	0.021	0.009
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.176	0.111	0.237	0.039	0.422	0.112	0.064	0.419	0.106	0.026	0.021	0.009
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.176	0.111	0.237	0.039	0.422	0.112	0.064	0.419	0.106	0.026	0.021	0.009
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.547	0.475	0.579	0.072	0.427	0.379	0.08	0.804	0.23	0.22	0.167	0.329
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.547	0.475	0.579	0.072	0.427	0.379	0.08	0.804	0.23	0.22	0.167	0.329
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC0ED0520DD	0.547	0.475	0.579	0.072	0.427	0.379	0.08	0.804	0.23	0.22	0.167	0.329
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC09938698A	0.547	0.475	0.579	0.072	0.427	0.379	0.08	0.804	0.23	0.22	0.167	0.329
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC01833C7FC	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.004	0.0	0.002	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.004	0.0	0.002	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC058F72F90	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.004	0.0	0.002	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	1.643	0.963	2.002	0.127	0.813	0.69	0.157	1.389	0.66	0.231	0.097	0.556
ITGB1	P05556	True	ITB1_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.218	2.328	0.921	0.015	0.012	0.121	0.017	0.242	0.363	0.578	0.403	0.077
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC01195CB48	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.0	0.006	0.0	0.003	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	0.482	0.315	0.487	0.039	0.415	0.284	0.037	0.532	0.228	0.146	0.056	0.265
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC067AD890A	0.482	0.315	0.487	0.039	0.415	0.284	0.037	0.532	0.228	0.146	0.056	0.265
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC01C699B73	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC00A0B0892	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0DA298BEC	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC067433F6B	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0B6F1A278	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F516B854	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC011F01833	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC04936738A	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0CE851065	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC07375C073	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F8101D41	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08E75294D	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0017F527E	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC008F4294F	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0A199B69E	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC015980AEB	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0517A327B	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC090311934	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0BA1D5E00	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08938BB1C	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC02131C05A	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.018	0.019	0.0	0.0	0.006	0.0	0.0	0.038	0.002	0.002	0.0	0.004
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CF621D48	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0681D30FE	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC02017BE74	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0861656EC	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0092846B0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0082A7233	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0674C647E	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03D71E025	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0DF986F22	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC060984F83	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B4BD965C	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC06ACCFA52	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05F111D21	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0BCD683D4	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC037C3901A	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247375A7	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC006E22794	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09C06C70F	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.159	0.136	0.395	0.003	0.029	0.052	0.02	0.155	0.133	0.197	0.056	0.068
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0BAB29E69	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08067D831	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
